flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '27', 'delay': 18, 'scheduled': '2025-04-01T01:05:00+00:00', 'estimated': '2025-04-01T01:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Dubai', 'timezone': 'Asia/Dubai', 'iata': 'DXB', 'icao': 'OMDB', 'terminal': '2', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T07:45:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'flydubai', 'iata': 'FZ', 'icao': 'FDB'}","{'number': '988', 'iata': 'FZ988', 'icao': 'FDB988', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '27', 'delay': 18, 'scheduled': '2025-04-01T01:05:00+00:00', 'estimated': '2025-04-01T01:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Dubai', 'timezone': 'Asia/Dubai', 'iata': 'DXB', 'icao': 'OMDB', 'terminal': '2', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T07:45:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Emirates', 'iata': 'EK', 'icao': 'UAE'}","{'number': '2323', 'iata': 'EK2323', 'icao': 'UAE2323', 'codeshared': {'airline_name': 'flydubai', 'airline_iata': 'fz', 'airline_icao': 'fdb', 'flight_number': '988', 'flight_iata': 'fz988', 'flight_icao': 'fdb988'}}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '19', 'delay': 18, 'scheduled': '2025-04-01T01:00:00+00:00', 'estimated': '2025-04-01T01:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Heydar Aliyev International (Bina International)', 'timezone': 'Asia/Baku', 'iata': 'GYD', 'icao': 'UBBB', 'terminal': '1', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T05:25:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'AZAL Azerbaijan Airlines', 'iata': 'J2', 'icao': 'AHY'}","{'number': '810', 'iata': 'J2810', 'icao': 'AHY810', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '19', 'delay': 18, 'scheduled': '2025-04-01T01:00:00+00:00', 'estimated': '2025-04-01T01:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Heydar Aliyev International (Bina International)', 'timezone': 'Asia/Baku', 'iata': 'GYD', 'icao': 'UBBB', 'terminal': '1', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T05:25:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'S7 Airlines', 'iata': 'S7', 'icao': 'SBI'}","{'number': '4139', 'iata': 'S74139', 'icao': 'SBI4139', 'codeshared': {'airline_name': 'azal azerbaijan airlines', 'airline_iata': 'j2', 'airline_icao': 'ahy', 'flight_number': '810', 'flight_iata': 'j2810', 'flight_icao': 'ahy810'}}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '24', 'delay': None, 'scheduled': '2025-04-01T01:00:00+00:00', 'estimated': '2025-04-01T01:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Samarkand', 'timezone': 'Asia/Samarkand', 'iata': 'SKD', 'icao': 'UTSS', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T07:00:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Uzbekistan Airways', 'iata': 'HY', 'icao': 'UZB'}","{'number': '606', 'iata': 'HY606', 'icao': 'UZB606', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '24', 'delay': None, 'scheduled': '2025-04-01T01:00:00+00:00', 'estimated': '2025-04-01T01:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Samarkand', 'timezone': 'Asia/Samarkand', 'iata': 'SKD', 'icao': 'UTSS', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T07:00:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'S7 Airlines', 'iata': 'S7', 'icao': 'SBI'}","{'number': '4265', 'iata': 'S74265', 'icao': 'SBI4265', 'codeshared': {'airline_name': 'uzbekistan airways', 'airline_iata': 'hy', 'airline_icao': 'uzb', 'flight_number': '606', 'flight_iata': 'hy606', 'flight_icao': 'uzb606'}}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '13A', 'delay': None, 'scheduled': '2025-04-01T00:45:00+00:00', 'estimated': '2025-04-01T00:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Ufa International Airport', 'timezone': 'Asia/Yekaterinburg', 'iata': 'UFA', 'icao': 'UWUU', 'terminal': '1', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T04:50:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pobeda', 'iata': 'DP', 'icao': 'PBD'}","{'number': '435', 'iata': 'DP435', 'icao': 'PBD435', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '12A', 'delay': None, 'scheduled': '2025-04-01T00:35:00+00:00', 'estimated': '2025-04-01T00:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Bolshoye Savino', 'timezone': 'Asia/Yekaterinburg', 'iata': 'PEE', 'icao': 'USPP', 'terminal': 'A', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T04:40:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pobeda', 'iata': 'DP', 'icao': 'PBD'}","{'number': '433', 'iata': 'DP433', 'icao': 'PBD433', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '22', 'delay': 18, 'scheduled': '2025-04-01T00:35:00+00:00', 'estimated': '2025-04-01T00:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T04:45:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '412', 'iata': 'TK412', 'icao': 'THY412', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '14A', 'delay': None, 'scheduled': '2025-04-01T00:30:00+00:00', 'estimated': '2025-04-01T00:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Roschino', 'timezone': 'Asia/Yekaterinburg', 'iata': 'TJM', 'icao': 'USTR', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T05:15:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pobeda', 'iata': 'DP', 'icao': 'PBD'}","{'number': '449', 'iata': 'DP449', 'icao': 'PBD449', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '15', 'delay': None, 'scheduled': '2025-04-01T00:30:00+00:00', 'estimated': '2025-04-01T00:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Vladikavkaz', 'timezone': 'Europe/Moscow', 'iata': 'OGZ', 'icao': 'URMO', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T03:50:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'UTair Aviation', 'iata': 'UT', 'icao': 'UTA'}","{'number': '395', 'iata': 'UT395', 'icao': 'UTA395', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': 'A', 'gate': '08', 'delay': None, 'scheduled': '2025-04-01T00:30:00+00:00', 'estimated': '2025-04-01T00:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Pulkovo', 'timezone': 'Europe/Moscow', 'iata': 'LED', 'icao': 'ULLI', 'terminal': '1', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T02:00:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aeroflot', 'iata': 'SU', 'icao': 'AFL'}","{'number': '6188', 'iata': 'SU6188', 'icao': 'AFL6188', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Vnukovo', 'timezone': 'Europe/Moscow', 'iata': 'VKO', 'icao': 'UUWW', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T00:20:00+00:00', 'estimated': '2025-04-01T00:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Chelyabinsk', 'timezone': 'Asia/Yekaterinburg', 'iata': 'CEK', 'icao': 'USCC', 'terminal': 'I', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T04:40:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pobeda', 'iata': 'DP', 'icao': 'PBD'}","{'number': '1413', 'iata': 'DP1413', 'icao': 'PBD1413', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Liege Airport', 'timezone': 'Europe/Brussels', 'iata': 'LGG', 'icao': 'EBLG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T00:05:00+00:00', 'estimated': '2025-04-01T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': ""Chicago O'hare International"", 'timezone': 'America/Chicago', 'iata': 'ORD', 'icao': 'KORD', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T02:15:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qatar Airways', 'iata': 'QR', 'icao': 'QTR'}","{'number': '8166', 'iata': 'QR8166', 'icao': 'QTR8166', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '7', 'delay': 128, 'scheduled': '2025-04-01T01:25:00+00:00', 'estimated': '2025-04-01T01:25:00+00:00', 'actual': '2025-04-01T03:33:00+00:00', 'estimated_runway': '2025-04-01T03:33:00+00:00', 'actual_runway': '2025-04-01T03:33:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': 'C4', 'baggage': None, 'scheduled': '2025-04-01T07:55:00+00:00', 'delay': 79, 'estimated': '2025-04-01T09:14:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qatar Airways', 'iata': 'QR', 'icao': 'QTR'}","{'number': '4970', 'iata': 'QR4970', 'icao': 'QTR4970', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '132', 'flight_iata': 'mh132', 'flight_icao': 'mas132'}}",,
2025-04-01,scheduled,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '7', 'delay': 128, 'scheduled': '2025-04-01T01:25:00+00:00', 'estimated': '2025-04-01T01:25:00+00:00', 'actual': '2025-04-01T03:33:00+00:00', 'estimated_runway': '2025-04-01T03:33:00+00:00', 'actual_runway': '2025-04-01T03:33:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': 'C4', 'baggage': None, 'scheduled': '2025-04-01T07:55:00+00:00', 'delay': 79, 'estimated': '2025-04-01T09:14:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'KLM', 'iata': 'KL', 'icao': 'KLM'}","{'number': '4096', 'iata': 'KL4096', 'icao': 'KLM4096', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '132', 'flight_iata': 'mh132', 'flight_icao': 'mas132'}}",,
2025-04-01,scheduled,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '7', 'delay': 128, 'scheduled': '2025-04-01T01:25:00+00:00', 'estimated': '2025-04-01T01:25:00+00:00', 'actual': '2025-04-01T03:33:00+00:00', 'estimated_runway': '2025-04-01T03:33:00+00:00', 'actual_runway': '2025-04-01T03:33:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': 'C4', 'baggage': None, 'scheduled': '2025-04-01T07:55:00+00:00', 'delay': 79, 'estimated': '2025-04-01T09:14:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Firefly', 'iata': 'FY', 'icao': 'FFM'}","{'number': '7170', 'iata': 'FY7170', 'icao': 'FFM7170', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '132', 'flight_iata': 'mh132', 'flight_icao': 'mas132'}}",,
2025-04-01,active,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '1', 'gate': 'F,G', 'delay': 20, 'scheduled': '2025-04-01T01:15:00+00:00', 'estimated': '2025-04-01T01:15:00+00:00', 'actual': '2025-04-01T01:35:00+00:00', 'estimated_runway': '2025-04-01T01:35:00+00:00', 'actual_runway': '2025-04-01T01:35:00+00:00'}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '1', 'gate': '20', 'baggage': '3', 'scheduled': '2025-04-01T05:45:00+00:00', 'delay': None, 'estimated': '2025-04-01T05:22:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shenzhen Airlines', 'iata': 'ZH', 'icao': 'CSZ'}","{'number': '3309', 'iata': 'ZH3309', 'icao': 'CSZ3309', 'codeshared': {'airline_name': 'asiana airlines', 'airline_iata': 'oz', 'airline_icao': 'aar', 'flight_number': '356', 'flight_iata': 'oz356', 'flight_icao': 'aar356'}}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:05:00+00:00', 'estimated': '2025-04-01T04:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Nanjing Lukou International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NKG', 'icao': 'ZSNJ', 'terminal': '2', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T05:55:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SF Airlines', 'iata': 'O3', 'icao': 'CSS'}","{'number': '7304', 'iata': 'O37304', 'icao': 'CSS7304', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:10:00+00:00', 'estimated': '2025-04-01T04:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Xianyang', 'timezone': 'Asia/Shanghai', 'iata': 'XIY', 'icao': 'ZLXY', 'terminal': '5', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T06:50:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'North-Western Cargo International Airlines', 'iata': 'CO', 'icao': 'CNW'}","{'number': '9618', 'iata': 'CO9618', 'icao': 'CNW9618', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:10:00+00:00', 'estimated': '2025-04-01T04:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Chongqing Jiangbei International', 'timezone': 'Asia/Shanghai', 'iata': 'CKG', 'icao': 'ZUCK', 'terminal': '3', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T05:55:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SF Airlines', 'iata': 'O3', 'icao': 'CSS'}","{'number': '7444', 'iata': 'O37444', 'icao': 'CSS7444', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:10:00+00:00', 'estimated': '2025-04-01T04:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Manas (Bishkek)', 'timezone': 'Asia/Bishkek', 'iata': 'FRU', 'icao': 'UCFM', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T08:05:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '6531', 'iata': 'TK6531', 'icao': 'THY6531', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:10:00+00:00', 'estimated': '2025-04-01T04:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Ted Stevens Anchorage International Airport', 'timezone': 'America/Anchorage', 'iata': 'ANC', 'icao': 'PANC', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-03-31T21:30:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Southern Airlines', 'iata': 'CZ', 'icao': 'CSN'}","{'number': '2543', 'iata': 'CZ2543', 'icao': 'CSN2543', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:20:00+00:00', 'estimated': '2025-04-01T04:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T08:35:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qatar Airways', 'iata': 'QR', 'icao': 'QTR'}","{'number': '8943', 'iata': 'QR8943', 'icao': 'QTR8943', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:30:00+00:00', 'estimated': '2025-04-01T04:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Zia International', 'timezone': 'Asia/Dhaka', 'iata': 'DAC', 'icao': 'VGHS', 'terminal': '2', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T06:25:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Biman Bangladesh Airlines', 'iata': 'BG', 'icao': 'BBC'}","{'number': '367', 'iata': 'BG367', 'icao': 'BBC367', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '2', 'gate': 'P', 'delay': 10, 'scheduled': '2025-04-01T04:45:00+00:00', 'estimated': '2025-04-01T04:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Schiphol', 'timezone': 'Europe/Amsterdam', 'iata': 'AMS', 'icao': 'EHAM', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T11:00:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Southern Airlines', 'iata': 'CZ', 'icao': 'CSN'}","{'number': '307', 'iata': 'CZ307', 'icao': 'CSN307', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:45:00+00:00', 'estimated': '2025-04-01T04:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T09:10:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Korean Air', 'iata': 'KE', 'icao': 'KAL'}","{'number': '320', 'iata': 'KE320', 'icao': 'KAL320', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:50:00+00:00', 'estimated': '2025-04-01T04:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Hangzhou', 'timezone': 'Asia/Shanghai', 'iata': 'HGH', 'icao': 'ZSHC', 'terminal': '3', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T06:55:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Postal Airlines', 'iata': 'CF', 'icao': 'CYZ'}","{'number': '9082', 'iata': 'CF9082', 'icao': 'CYZ9082', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T04:55:00+00:00', 'estimated': '2025-04-01T04:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T09:20:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Korean Air', 'iata': 'KE', 'icao': 'KAL'}","{'number': '9320', 'iata': 'KE9320', 'icao': 'KAL9320', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '1', 'gate': 'J,K', 'delay': None, 'scheduled': '2025-04-01T05:00:00+00:00', 'estimated': '2025-04-01T05:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Phnom Penh International', 'timezone': 'Asia/Phnom_Penh', 'iata': 'PNH', 'icao': 'VDPP', 'terminal': 'I', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T07:00:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cambodia Angkor Air', 'iata': 'K6', 'icao': 'KHV'}","{'number': '611', 'iata': 'K6611', 'icao': 'KHV611', 'codeshared': None}",,
2025-04-01,scheduled,"{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '1', 'gate': None, 'delay': None, 'scheduled': '2025-04-01T05:00:00+00:00', 'estimated': '2025-04-01T05:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': None, 'timezone': None, 'iata': 'IKA', 'icao': 'OIIE', 'terminal': None, 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T09:10:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Mahan Air', 'iata': 'W5', 'icao': 'IRM'}","{'number': '80', 'iata': 'W580', 'icao': 'IRM80', 'codeshared': None}","{'registration': 'EP-MMQ', 'iata': 'A346', 'icao': 'A346', 'icao24': '7335B1'}","{'updated': '2025-03-31T18:08:51+00:00', 'latitude': 22.9259, 'longitude': 97.5731, 'altitude': 10363.2, 'direction': 250, 'speed_horizontal': 798.212, 'speed_vertical': 0, 'is_ground': False}"
2025-04-01,scheduled,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2025-04-01T00:30:00+00:00', 'estimated': '2025-04-01T00:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Wenzhou', 'timezone': 'Asia/Shanghai', 'iata': 'WNZ', 'icao': 'ZSWZ', 'terminal': 'T2', 'gate': None, 'baggage': None, 'scheduled': '2025-04-01T03:30:00+00:00', 'delay': None, 'estimated': None, 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'YTO Cargo Airlines', 'iata': 'YG', 'icao': 'HYT'}","{'number': '9054', 'iata': 'YG9054', 'icao': 'HYT9054', 'codeshared': None}",,
